STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,6/26/2019,,,,,,,,,2.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,6/27/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,6/29/2019,,,,,,,,,2.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,6/30/2019,,,,,,,,,31.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,7/1/2019,,,,,,,,,2,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,7/3/2019,,,,,,,,,17.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,7/4/2019,,,,,,,,,14.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,7/5/2019,,,,,,,,,2,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,7/8/2019,,,,,,,,,85.9,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,7/9/2019,,,,,,,,,1.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,7/10/2019,,,,,,,,,5.1,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,7/11/2019,,,,,,,,,5.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,7/12/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,7/13/2019,,,,,,,,,22.6,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,7/14/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,7/15/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,7/16/2019,,,,,,,,,5.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,7/17/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,7/18/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,7/25/2019,,,,,,,,,5.1,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,7/26/2019,,,,,,,,,23.6,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,7/28/2019,,,,,,,,,1.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,7/29/2019,,,,,,,,,1.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,7/30/2019,,,,,,,,,1.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,7/31/2019,,,,,,,,,7.9,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,8/1/2019,,,,,,,,,27.9,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,8/2/2019,,,,,,,,,3.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,8/3/2019,,,,,,,,,35.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,8/4/2019,,,,,,,,,3.6,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,8/5/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,8/6/2019,,,,,,,,,1.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,8/7/2019,,,,,,,,,35.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,8/8/2019,,,,,,,,,46.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,8/12/2019,,,,,,,,,19.1,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,8/13/2019,,,,,,,,,5.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,8/14/2019,,,,,,,,,33,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,8/15/2019,,,,,,,,,22.4,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,8/16/2019,,,,,,,,,0.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,8/17/2019,,,,,,,,,6.1,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,8/18/2019,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,8/19/2019,,,,,,,,,35.1,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,8/20/2019,,,,,,,,,0.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,8/21/2019,,,,,,,,,0.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,8/22/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,8/23/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,8/24/2019,,,,,,,,,8.6,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,8/25/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,8/26/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,8/27/2019,,,,,,,,,16.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,8/28/2019,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,8/29/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,8/30/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,8/31/2019,,,,,,,,,4.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,9/1/2019,,,,,,,,,3.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,9/3/2019,,,,,,,,,3.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,9/4/2019,,,,,,,,,3.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,9/5/2019,,,,,,,,,5.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,9/6/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,9/9/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,9/10/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,9/11/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,9/12/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,9/13/2019,,,,,,,,,0.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,9/14/2019,,,,,,,,,0.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,9/16/2019,,,,,,,,,0.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,9/17/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,9/18/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,9/19/2019,,,,,,,,,0.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,9/20/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,9/21/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,9/22/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,9/23/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,9/24/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,9/30/2019,,,6,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,10/1/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,10/2/2019,,,,,,,,,1.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,10/3/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,10/4/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,10/5/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,10/6/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,10/7/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,10/8/2019,,,,,,,,,3.6,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,10/9/2019,,,,,,,,,5.1,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,10/10/2019,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,10/17/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,10/18/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,10/19/2019,,,,,,,,,43.7,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,10/22/2019,,,,,,,,,1.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,10/23/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,10/24/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,10/25/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,10/26/2019,,,,,,,,,23.4,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,10/27/2019,,,,,,,,,11.9,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,10/28/2019,,,,,,,,,0.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,10/29/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,10/30/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,11/1/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,11/2/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,11/3/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,11/4/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,11/5/2019,,,,,,,,,0.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,11/6/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,11/7/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,11/8/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,11/9/2019,,,,,,,,,4.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,11/10/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,11/11/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,11/12/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,11/13/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,11/14/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,11/15/2019,,,,,,,,,0.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,11/16/2019,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,11/17/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,11/18/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,11/19/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,11/20/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,11/21/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,11/22/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,11/23/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,11/24/2019,,,,,,,,,15,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,11/25/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1FLOR0050,"BUENA VENTURA LAKES 6.0 ENE, FL US",28.36921,-81.26293,27.4,11/26/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
